Domain,Element,Area Code,Area,Element Code,Item,Year,Value (in thousands)
Value of Agricultural Production,Gross Production Value,5207,South America,152,Blueberries,2019,"$365,988.00"
Value of Agricultural Production,Gross Production Value,5207,South America,152,Blueberries,2020,"$446,163.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,1992,"$1,237.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,1993,"$1,198.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,1994,"$1,203.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,1995,"$1,237.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,1996,"$1,220.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,1997,"$1,227.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,1998,"$1,237.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,1999,"$1,237.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2000,"$1,237.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2001,"$1,237.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2002,"$1,237.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2003,"$1,237.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2004,"$1,237.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2005,"$1,237.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2006,"$1,237.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2007,"$1,237.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2008,"$1,485.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2009,"$1,732.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2010,"$1,980.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2011,"$1,485.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2012,"$1,732.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2013,"$1,485.00"
Value of Agricultural Production,Gross Production Value,5300,Asia,152,Blueberries,2014,"$1,485.00"
